,Product Name,Prices,Description,Reviews
1220,,,Intel Core i5 Processor (12th Gen),
1221,,,16 GB DDR5 RAM,
1222,,,Windows 11 Home Operating System,
1223,,,512 GB SSD,
1224,,,39.62 cm (15.6 inch) Display,
1225,,,1 Year Carry-in Warranty,
1226,,,AMD Ryzen 3 Quad Core Processor,
1227,,,8 GB LPDDR5 RAM,
1228,,,Windows 11 Operating System,
1229,,,512 GB SSD,
1230,,,39.62 cm (15.6 Inch) Display,
1231,,,1 Year Onsite Warranty,
1232,,,AMD Ryzen 5 Quad Core Processor,
1233,,,8 GB LPDDR5 RAM,
1234,,,Windows 11 Operating System,
1235,,,512 GB SSD,
1236,,,35.56 cm (14 inch) Display,
1237,,,1 Year International Warranty,
1238,,,Intel Core i5 Processor (11th Gen),
1239,,,8 GB DDR4 RAM,
1240,,,64 bit Windows 11 Operating System,
1241,,,512 GB SSD,
1242,,,39.62 cm (15.6 Inch) Display,
1243,,,1Year Onsite warranty,
1244,,,AMD Ryzen 5 Quad Core Processor,
1245,,,8 GB DDR4 RAM,
1246,,,64 bit Windows 10 Operating System,
1247,,,512 GB SSD,
1248,,,35.56 cm (14 inch) Display,
1249,,,"Microsoft Office Home and Student 2019, HP Documentation, HP SSRM, HP Smart, HP Support Assistant",
1250,,,1 Year Onsite Warranty,
1251,,,Intel Core i9 Processor (13th Gen),
1252,,,32 GB LPDDR5X RAM,
1253,,,Windows 11 Operating System,
1254,,,1 TB SSD,
1255,,,39.62 cm (15.6 inch) Display,
1256,,,1 Year Onsite Warranty,
1257,,,Intel Core i7 Processor (13th Gen),
1258,,,32 GB DDR4 RAM,
1259,,,64 bit Windows 11 Operating System,
1260,,,1 TB SSD,
1261,,,35.56 cm (14 inch) Display,
1262,,,MS OFFICE,
1263,,,1 year Onsite Warrenty,
1264,,,Intel Core i9 Processor (13th Gen),
1265,,,32 GB DDR5 RAM,
1266,,,Windows 11 Operating System,
1267,,,1 TB SSD,
1268,,,40.64 cm (16 Inch) Display,
1269,,,2 Year Onsite Warranty,
1270,,,Intel Core i5 Processor (13th Gen),
1271,,,16 GB DDR4 RAM,
1272,,,Windows 11 Operating System,
1273,,,1 TB SSD,
1274,,,39.62 cm (15.6 Inch) Display,
1275,,,1 Year Onsite Hardware Service,
1276,,,Intel Core i5 Processor (12th Gen),
1277,,,8 GB DDR4 RAM,
1278,,,Windows 11 Operating System,
1279,,,512 GB SSD,
1280,,,39.62 cm (15.6 Inch) Display,
1281,,,1 Year Onsite Warranty,
1282,,,Intel Core Ultra 5 Processor,
1283,,,16 GB DDR5 RAM,
1284,,,Windows 11 Operating System,
1285,,,512 GB SSD,
1286,,,35.56 cm (14 Inch) Display,
1287,,,1 Year Onsite Warranty,
1288,,,Intel Core i3 Processor (12th Gen),
1289,,,8 GB DDR4 RAM,
1290,,,64 bit Windows 11 Home Operating System,
1291,,,512 GB SSD,
1292,,,39.62 cm (15.6 inch) Display,
1293,,,1 year,
1294,,,AMD Ryzen 5 Quad Core Processor,
1295,,,12 GB DDR5 RAM,
1296,,,Windows 11 Operating System,
1297,,,512 GB SSD,
1298,,,39.62 cm (15.6 Inch) Display,
1299,,,1Yr Warranty and 1 Yr Accidental Damage Protection,
1300,,,Intel Core i3 Processor (13th Gen),
1301,,,8 GB DDR4 RAM,
1302,,,Windows 11 Operating System,
1303,,,512 GB SSD,
1304,,,39.62 cm (15.6 Inch) Display,
1305,,,1 Year Onsite warranty,
1306,,,Intel Core i3 Processor (12th Gen),
1307,,,8 GB DDR4 RAM,
1308,,,Windows 11 Operating System,
1309,,,512 GB SSD,
1310,,,39.62 cm (15.6 Inch) Display,
1311,,,Microsoft Office Home & Student 2021,
1312,,,1 Year Onsite Warranty,
1313,,,AMD Ryzen 3 Quad Core Processor,
1314,,,16 GB DDR4 RAM,
1315,,,Windows 11 Operating System,
1316,,,512 GB SSD,
1317,,,39.62 cm (15.6 Inch) Display,
1318,,,1 Year Carry-in Warranty,
1319,,,Intel Core i3 Processor (11th Gen),
1320,,,8 GB DDR4 RAM,
1321,,,64 bit Windows 11 Operating System,
1322,,,512 GB SSD,
1323,,,35.56 cm (14 inch) Display,
1324,,,Microsoft Office Home & Student 2021,
1325,,,1 Year Onsite Warranty,
1326,,,Intel Core i3 Processor (11th Gen),
1327,,,8 GB DDR4 RAM,
1328,,,64 bit Windows 11 Operating System,
1329,,,256 GB SSD,
1330,,,39.62 cm (15.6 inch) Display,
1331,,,Office Home and Student 2021,
1332,,,1 Year Onsite Warranty,
1333,,,Intel Core i3 Processor (12th Gen),
1334,,,8 GB DDR4 RAM,
1335,,,64 bit Windows 11 Home Operating System,
1336,,,512 GB SSD,
1337,,,39.62 cm (15.6 inch) Display,
1338,,,1 year,
1339,,,AMD Ryzen 3 Dual Core Processor,
1340,,,8 GB DDR4 RAM,
1341,,,64 bit Windows 11 Operating System,
1342,,,512 GB SSD,
1343,,,39.62 cm (15.6 inch) Display,
1344,,,Windows 11,
1345,,,1 Year,
1346,,,Intel Core i3 Processor (12th Gen),
1347,,,8 GB DDR4 RAM,
1348,,,Windows 11 Operating System,
1349,,,512 GB SSD,
1350,,,100.58 cm (39.6 cm) Display,
1351,,,1 Year Onsite warranty,
1352,,,AMD Ryzen 5 Quad Core Processor,
1353,,,16 GB LPDDR5 RAM,
1354,,,Windows 11 Operating System,
1355,,,512 GB SSD,
1356,,,39.62 cm (15.6 Inch) Display,
1357,,,1 Year Onsite Warranty,
1358,,,Intel Core i5 Processor (11th Gen),
1359,,,16 GB DDR4 RAM,
1360,,,Linux/Ubuntu Operating System,
1361,,,512 GB SSD,
1362,,,35.56 cm (14 inch) Display,
1363,,,3 year domestic,
1364,,,Intel Core i5 Processor (12th Gen),
1365,,,8 GB DDR4 RAM,
1366,,,Windows 11 Operating System,
1367,,,512 GB SSD,
1368,,,40.64 cm (16 Inch) Display,
1369,,,1 Year Onsite Warranty,
1370,,,Intel Core i5 Processor (12th Gen),
1371,,,16 GB DDR4 RAM,
1372,,,Windows 11 Operating System,
1373,,,512 GB SSD,
1374,,,39.62 cm (15.6 Inch) Display,
1375,,,1 Year Onsite Hardware Service,
1376,,,Intel Core i5 Processor (12th Gen),
1377,,,8 GB DDR4 RAM,
1378,,,Windows 11 Operating System,
1379,,,512 GB SSD,
1380,,,39.62 cm (15.6 Inch) Display,
1381,,,1 Year Onsite Warranty,
1382,,,Intel Core i3 Processor,
1383,,,8 GB DDR4 RAM,
1384,,,Windows 11 Operating System,
1385,,,512 GB SSD,
1386,,,39.62 cm (15.6 Inch) Display,
1387,,,1 Year Onsite Warranty,
1388,,,Intel Core i5 Processor (12th Gen),
1389,,,12 GB DDR5 RAM,
1390,,,Windows 11 Home Operating System,
1391,,,512 GB SSD,
1392,,,39.62 cm (15.6 inch) Display,
1393,,,1 Year Carry-in Warranty,
1394,,,AMD Ryzen 5 Hexa Core Processor,
1395,,,16 GB DDR5 RAM,
1396,,,Windows 11 Operating System,
1397,,,512 GB SSD,
1398,,,39.62 cm (15.6 Inch) Display,
1399,,,1 Year International Travelers Warranty (ITW),
1400,,,Intel Core i7 Processor (12th Gen),
1401,,,16 GB DDR4 RAM,
1402,,,64 bit Windows 11 Operating System,
1403,,,512 GB SSD,
1404,,,35.56 cm (14 Inch) Display,
1405,,,1 Year Domestic Warranty,
1406,,,Intel Core i5 Processor (12th Gen),
1407,,,8 GB DDR4 RAM,
1408,,,Windows 11 Operating System,
1409,,,512 GB SSD,
1410,,,39.62 cm (15.6 Inch) Display,
1411,,,2 Year Onsite Warranty,
1412,,,Intel Core i5 Processor (13th Gen),
1413,,,16 GB LPDDR5 RAM,
1414,,,Windows 11 Operating System,
1415,,,1 TB SSD,
1416,,,40.64 cm (16 inch) Display,
1417,,,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
1418,,,Intel Celeron Quad Core Processor (12th Gen),
1419,,,8 GB LPDDR5 RAM,
1420,,,64 bit Windows 11 Home Operating System,
1421,,,256 GB SSD,
1422,,,39.62 cm (15.6 inch) Display,
1423,,,"WPS Office, Operating System Software",
1424,,,1 Year Onsite Warranty,
1425,,,Intel Core Ultra 7 Processor,
1426,,,16 GB LPDDR5X RAM,
1427,,,Windows 11 Operating System,
1428,,,1 TB SSD,
1429,,,35.56 cm (14 Inch) Display,
1430,,,1 Year Carry-in Warranty,
1431,,,Intel Celeron Dual Core Processor,
1432,,,4 GB LPDDR4X RAM,
1433,,,Chrome Operating System,
1434,,,35.56 cm (14 Inch) Display,
1435,,,1 Year Onsite Warranty,
1436,,,AMD Ryzen 3 Quad Core Processor,
1437,,,8 GB LPDDR5 RAM,
1438,,,Windows 11 Operating System,
1439,,,512 GB SSD,
1440,,,35.56 cm (14 Inch) Display,
1441,,,Microsoft Office Home & Student 2021,
1442,,,1 Year Onsite Warranty,
1443,,,Intel Core i5 Processor (13th Gen),
1444,,,16 GB DDR4 RAM,
1445,,,Windows 11 Operating System,
1446,,,512 GB SSD,
1447,,,39.62 cm (15.6 Inch) Display,
1448,,,1 Year Onsite Warranty,
1449,,,Intel Core i3 Processor (13th Gen),
1450,,,8 GB LPDDR4X RAM,
1451,,,Windows 11 Operating System,
1452,,,512 GB SSD,
1453,,,40.64 cm (16 inch) Display,
1454,,,NA,
1455,,,1 Year Onsite Warranty,
1456,,,Intel Core i5 Processor (13th Gen),
1457,,,16 GB DDR4 RAM,
1458,,,Windows 11 Operating System,
1459,,,512 GB SSD,
1460,,,35.56 cm (14 inch) Display,
1461,,,1 Year Onsite Warranty,
1462,,,AMD Ryzen 5 Hexa Core Processor,
1463,,,16 GB DDR4 RAM,
1464,,,Windows 11 Operating System,
1465,,,512 GB SSD,
1466,,,39.62 cm (15.6 Inch) Display,
1467,,,1 Year Carry-in Warranty,
1468,,,Intel Core i5 Processor (13th Gen),
1469,,,16 GB DDR4 RAM,
1470,,,Windows 11 Operating System,
1471,,,512 GB SSD,
1472,,,39.62 cm (15.6 inch) Display,
1473,,,1 Year Onsite Warranty,
1474,,,AMD Ryzen 5 Hexa Core Processor,
1475,,,8 GB DDR4 RAM,
1476,,,64 bit Windows 10 Operating System,
1477,,,512 GB SSD,
1478,,,39.62 cm (15.6 inch) Display,
1479,,,"Microsoft Office Home and Student 2019, Splendid (All Models), Link to MyASUS (All Models, Bluetooth Needed)",
1480,,,1 Year Onsite Warranty,
