,Product Name,Prices,Description,Reviews
1214,,,256 GB SSD,
1215,,,35.81 cm (14.1 inch) Display,
1216,,,Pre loaded windows APP,
1217,,,1 Year Manufacturing Warranty,
1218,,,Intel Core i5 Processor (12th Gen),
1219,,,8 GB DDR4 RAM,
1220,,,Windows 11 Operating System,
1221,,,512 GB SSD,
1222,,,40.64 cm (16 Inch) Display,
1223,,,1 Year Onsite Warranty,
1224,,,AMD Ryzen 7 Octa Core Processor,
1225,,,16 GB DDR5 RAM,
1226,,,Windows 11 Operating System,
1227,,,1 TB SSD,
1228,,,39.62 cm (15.6 Inch) Display,
1229,,,2 Year Onsite Warranty,
1230,,,Intel Core i3 Processor (12th Gen),
1231,,,8 GB DDR4 RAM,
1232,,,Windows 11 Operating System,
1233,,,512 GB SSD,
1234,,,100.58 cm (39.6 cm) Display,
1235,,,1 Year Onsite warranty,
1236,,,Intel Core i5 Processor (12th Gen),
1237,,,8 GB DDR4 RAM,
1238,,,Windows 11 Operating System,
1239,,,512 GB SSD,
1240,,,39.62 cm (15.6 Inch) Display,
1241,,,1 Year Onsite Warranty,
1242,,,AMD Ryzen 5 Quad Core Processor,
1243,,,16 GB LPDDR5 RAM,
1244,,,Windows 11 Operating System,
1245,,,512 GB SSD,
1246,,,39.62 cm (15.6 Inch) Display,
1247,,,1 Year Onsite Warranty,
1248,,,Intel Celeron Quad Core Processor (12th Gen),
1249,,,8 GB LPDDR5 RAM,
1250,,,64 bit Windows 11 Home Operating System,
1251,,,256 GB SSD,
1252,,,39.62 cm (15.6 inch) Display,
1253,,,"WPS Office, Operating System Software",
1254,,,1 Year Onsite Warranty,
1255,,,Intel Core i5 Processor (12th Gen),
1256,,,8 GB DDR4 RAM,
1257,,,Windows 11 Operating System,
1258,,,512 GB SSD,
1259,,,39.62 cm (15.6 Inch) Display,
1260,,,1 Year Onsite Warranty,
1261,,,Intel Core i3 Processor,
1262,,,8 GB DDR4 RAM,
1263,,,Windows 11 Operating System,
1264,,,512 GB SSD,
1265,,,39.62 cm (15.6 Inch) Display,
1266,,,1 Year Onsite Warranty,
1267,,,Intel Core i3 Processor (12th Gen),
1268,,,16 GB DDR4 RAM,
1269,,,Windows 11 Operating System,
1270,,,512 GB SSD,
1271,,,39.62 cm (15.6 Inch) Display,
1272,,,1 Year Onsite Warranty,
1273,,,Intel Core i7 Processor (13th Gen),
1274,,,16 GB LPDDR5 RAM,
1275,,,Windows 11 Operating System,
1276,,,1 TB SSD,
1277,,,40.64 cm (16 inch) Display,
1278,,,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
1279,,,Intel Core Ultra 7 Processor,
1280,,,16 GB LPDDR5X RAM,
1281,,,Windows 11 Operating System,
1282,,,1 TB SSD,
1283,,,35.56 cm (14 Inch) Display,
1284,,,1 Year Carry-in Warranty,
1285,,,Intel Core i5 Processor (12th Gen),
1286,,,8 GB DDR4 RAM,
1287,,,Windows 11 Operating System,
1288,,,1 TB SSD,
1289,,,39.62 cm (15.6 Inch) Display,
1290,,,1 Year Onsite warranty,
1291,,,Intel Core i5 Processor (12th Gen),
1292,,,8 GB DDR4 RAM,
1293,,,64 bit Windows 11 Operating System,
1294,,,512 GB SSD,
1295,,,35.56 cm (14 Inch) Display,
1296,,,1 Year Domestic Warranty,
1297,,,Intel Core i3 Processor (13th Gen),
1298,,,8 GB LPDDR4X RAM,
1299,,,Windows 11 Operating System,
1300,,,512 GB SSD,
1301,,,40.64 cm (16 inch) Display,
1302,,,NA,
1303,,,1 Year Onsite Warranty,
1304,,,Intel Core i7 Processor (12th Gen),
1305,,,16 GB DDR4 RAM,
1306,,,64 bit Windows 11 Operating System,
1307,,,512 GB SSD,
1308,,,35.56 cm (14 Inch) Display,
1309,,,1 Year Domestic Warranty,
1310,,,AMD Ryzen 3 Quad Core Processor,
1311,,,8 GB LPDDR5 RAM,
1312,,,Windows 11 Operating System,
1313,,,512 GB SSD,
1314,,,35.56 cm (14 Inch) Display,
1315,,,Microsoft Office Home & Student 2021,
1316,,,1 Year Onsite Warranty,
1317,,,Intel Celeron Dual Core Processor,
1318,,,4 GB LPDDR4X RAM,
1319,,,Chrome Operating System,
1320,,,35.56 cm (14 Inch) Display,
1321,,,1 Year Onsite Warranty,
1322,,,Intel Core i5 Processor (13th Gen),
1323,,,16 GB DDR4 RAM,
1324,,,64 bit Windows 11 Operating System,
1325,,,512 GB SSD,
1326,,,35.56 cm (14 inch) Display,
1327,,,MS OFFICE,
1328,,,3 year Onsite Warranty,
1329,,,Intel Core i3 Processor (12th Gen),
1330,,,8 GB DDR4 RAM,
1331,,,Windows 11 Operating System,
1332,,,512 GB SSD,
1333,,,39.62 cm (15.6 Inch) Display,
1334,,,Microsoft Office Home & Student 2021,
1335,,,1 Year Onsite Warranty,
1336,,,Intel Core i5 Processor (13th Gen),
1337,,,16 GB DDR5 RAM,
1338,,,Windows 11 Operating System,
1339,,,512 GB SSD,
1340,,,40.89 cm (16.1 Inch) Display,
1341,,,1 Year Onsite Warranty,
1342,,,AMD Ryzen 3 Dual Core Processor,
1343,,,8 GB DDR4 RAM,
1344,,,64 bit Windows 11 Operating System,
1345,,,512 GB SSD,
1346,,,39.62 cm (15.6 inch) Display,
1347,,,Windows 11,
1348,,,1 Year,
1349,,,Intel Core i3 Processor (12th Gen),
1350,,,8 GB DDR4 RAM,
1351,,,Windows 11 Operating System,
1352,,,512 GB SSD,
1353,,,100.58 cm (39.6 cm) Display,
1354,,,1 Year Onsite warranty,
1355,,,AMD Ryzen 5 Quad Core Processor,
1356,,,16 GB LPDDR5 RAM,
1357,,,Windows 11 Operating System,
1358,,,512 GB SSD,
1359,,,39.62 cm (15.6 Inch) Display,
1360,,,1 Year Onsite Warranty,
1361,,,Intel Core i5 Processor (11th Gen),
1362,,,16 GB DDR4 RAM,
1363,,,Linux/Ubuntu Operating System,
1364,,,512 GB SSD,
1365,,,35.56 cm (14 inch) Display,
1366,,,3 year domestic,
1367,,,Intel Core i5 Processor (12th Gen),
1368,,,8 GB DDR4 RAM,
1369,,,Windows 11 Operating System,
1370,,,512 GB SSD,
1371,,,40.64 cm (16 Inch) Display,
1372,,,1 Year Onsite Warranty,
1373,,,Intel Core i5 Processor (12th Gen),
1374,,,16 GB DDR4 RAM,
1375,,,Windows 11 Operating System,
1376,,,512 GB SSD,
1377,,,39.62 cm (15.6 Inch) Display,
1378,,,1 Year Onsite Hardware Service,
1379,,,Intel Core i5 Processor (12th Gen),
1380,,,8 GB DDR4 RAM,
1381,,,Windows 11 Operating System,
1382,,,512 GB SSD,
1383,,,39.62 cm (15.6 Inch) Display,
1384,,,1 Year Onsite Warranty,
1385,,,Intel Core i3 Processor,
1386,,,8 GB DDR4 RAM,
1387,,,Windows 11 Operating System,
1388,,,512 GB SSD,
1389,,,39.62 cm (15.6 Inch) Display,
1390,,,1 Year Onsite Warranty,
1391,,,Intel Core i3 Processor (13th Gen),
1392,,,8 GB LPDDR5 RAM,
1393,,,Windows 11 Operating System,
1394,,,512 GB SSD,
1395,,,35.56 cm (14 Inch) Display,
1396,,,1 Yr Onsite,
1397,,,Intel Core i5 Processor (12th Gen),
1398,,,12 GB DDR5 RAM,
1399,,,Windows 11 Home Operating System,
1400,,,512 GB SSD,
1401,,,39.62 cm (15.6 inch) Display,
1402,,,1 Year Carry-in Warranty,
1403,,,AMD Ryzen 5 Hexa Core Processor,
1404,,,16 GB DDR5 RAM,
1405,,,Windows 11 Operating System,
1406,,,512 GB SSD,
1407,,,39.62 cm (15.6 Inch) Display,
1408,,,1 Year International Travelers Warranty (ITW),
1409,,,Intel Core i7 Processor (12th Gen),
1410,,,16 GB DDR4 RAM,
1411,,,64 bit Windows 11 Operating System,
1412,,,512 GB SSD,
1413,,,35.56 cm (14 Inch) Display,
1414,,,1 Year Domestic Warranty,
1415,,,Intel Core i5 Processor (13th Gen),
1416,,,16 GB LPDDR5 RAM,
1417,,,Windows 11 Operating System,
1418,,,1 TB SSD,
1419,,,40.64 cm (16 inch) Display,
1420,,,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
1421,,,Intel Core i5 Processor (12th Gen),
1422,,,8 GB DDR4 RAM,
1423,,,Windows 11 Operating System,
1424,,,512 GB SSD,
1425,,,39.62 cm (15.6 Inch) Display,
1426,,,2 Year Onsite Warranty,
1427,,,Intel Celeron Quad Core Processor (12th Gen),
1428,,,8 GB LPDDR5 RAM,
1429,,,64 bit Windows 11 Home Operating System,
1430,,,256 GB SSD,
1431,,,39.62 cm (15.6 inch) Display,
1432,,,"WPS Office, Operating System Software",
1433,,,1 Year Onsite Warranty,
1434,,,Intel Core Ultra 7 Processor,
1435,,,16 GB LPDDR5X RAM,
1436,,,Windows 11 Operating System,
1437,,,1 TB SSD,
1438,,,35.56 cm (14 Inch) Display,
1439,,,1 Year Carry-in Warranty,
1440,,,AMD Ryzen 3 Quad Core Processor,
1441,,,8 GB LPDDR5 RAM,
1442,,,Windows 11 Operating System,
1443,,,512 GB SSD,
1444,,,35.56 cm (14 Inch) Display,
1445,,,Microsoft Office Home & Student 2021,
1446,,,1 Year Onsite Warranty,
1447,,,Intel Core i5 Processor (13th Gen),
1448,,,16 GB DDR4 RAM,
1449,,,Windows 11 Operating System,
1450,,,512 GB SSD,
1451,,,39.62 cm (15.6 Inch) Display,
1452,,,1 Year Onsite Warranty,
1453,,,Intel Core i3 Processor (13th Gen),
1454,,,8 GB LPDDR4X RAM,
1455,,,Windows 11 Operating System,
1456,,,512 GB SSD,
1457,,,40.64 cm (16 inch) Display,
1458,,,NA,
1459,,,1 Year Onsite Warranty,
1460,,,Intel Core i5 Processor (13th Gen),
1461,,,16 GB DDR4 RAM,
1462,,,Windows 11 Operating System,
1463,,,512 GB SSD,
1464,,,35.56 cm (14 inch) Display,
1465,,,1 Year Onsite Warranty,
1466,,,AMD Ryzen 5 Hexa Core Processor,
1467,,,16 GB DDR4 RAM,
1468,,,Windows 11 Operating System,
1469,,,512 GB SSD,
1470,,,39.62 cm (15.6 Inch) Display,
1471,,,1 Year Carry-in Warranty,
1472,,,Intel Core i5 Processor (13th Gen),
1473,,,16 GB DDR4 RAM,
1474,,,Windows 11 Operating System,
1475,,,512 GB SSD,
1476,,,39.62 cm (15.6 inch) Display,
1477,,,1 Year Onsite Warranty,
